rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/n_updates,train/critic_loss,train/learning_rate,train/ent_coef_loss,train/actor_loss,train/ent_coef,robustness/avg_impact_vel,robustness/cvar_5_percent
995.51,1227,138580,112,-48.092134879999996,268,8600,1.8562711596488952,0.0003,-3.868032431602478,-9.454555912017822,0.0918293260037899,0.042871214,-247.1934056
995.51,1226,142580,116,-50.14503643999999,272,8850,1.3668159639835358,0.0003,-4.079160575866699,-9.811777629852294,0.08539192602038384,0.041279674,-195.9630308
998.48,1226,146580,119,-49.238324799999994,276,9100,1.2039507126808167,0.0003,-4.207878704071045,-9.828978462219238,0.07938709035515785,0.04136389,-164.56394219999999
998.48,1612,151672,0,-50.05286692000001,280,9400,2.1311261558532717,0.0003,-4.28629397392273,-9.753109302520752,0.0727670779824257,0.040752474,-164.56394219999999
995.24,1322,154992,3,-48.886499400000005,284,9600,1.1374301171302796,0.0003,-4.129395174980163,-9.562808628082275,0.06872745037078858,0.040193576,-164.56394219999999
988.08,1273,158356,6,-50.17832433999999,288,9800,1.0492554271221162,0.0003,-4.2718570518493655,-9.482955265045167,0.06490677908062935,0.040248785,-142.1378588
988.08,1264,162356,9,-52.04913547000001,292,10050,0.998175003528595,0.0003,-4.212896451950074,-9.219565811157226,0.06041201390326023,0.03845956,-142.2753204
988.08,1259,166356,12,-55.01509437000001,296,10300,0.9467619109153748,0.0003,-4.542102317810059,-8.834198760986329,0.05624919384717941,0.038864724,-142.2753204
981.82,1239,169168,15,-55.40676169,300,10500,0.8938406884670258,0.0003,-4.490478286743164,-8.97051773071289,0.05310534574091434,0.039725695,-139.06814119999999
981.82,1240,173168,18,-56.44745224000001,304,10750,1.6066443777084352,0.0003,-4.510886812210083,-8.504228935241699,0.04951596289873123,0.036956083,-140.975134
981.82,1241,177168,21,-56.271337759999994,308,11000,1.516402244567871,0.0003,-4.67664589881897,-8.3779918384552,0.04610709592700005,0.03693892,-140.975134
981.82,1242,181168,24,-57.42860635000001,312,11250,1.4222390103340148,0.0003,-4.781241416931152,-8.25079773902893,0.04287426881492138,0.0366266,-140.975134
981.82,1243,185168,27,-57.67728014,316,11500,1.483487389087677,0.0003,-4.829355835914612,-8.06178108215332,0.03981301538646221,0.035884753,-140.975134
981.82,1243,189168,31,-59.26374333,320,11750,0.8014256763458252,0.0003,-4.656270833015442,-7.710374450683593,0.037044647932052616,0.034882143,-141.4092506
981.82,1243,193168,34,-60.20005565,324,12000,1.4973293662071228,0.0003,-4.744168882369995,-7.49678708076477,0.034609663859009744,0.03457686,-141.4092506
981.82,1243,197168,37,-60.851718330000004,328,12250,0.785558363199234,0.0003,-4.3234589433670045,-7.295370578765869,0.03229294009506702,0.03528564,-141.4092506
981.82,1244,201168,40,-59.27965614,332,12500,0.7796703016757965,0.0003,-4.275100340843201,-6.779909772872925,0.030189441330730916,0.03560327,-141.4092506
982.16,1244,205168,44,-56.57059297,336,12750,1.3871190428733826,0.0003,-4.223361072540283,-6.770746021270752,0.02827282577753067,0.036153242,-115.00840860000001
973.42,1241,209148,47,-55.69691946,340,13000,0.7202458965778351,0.0003,-4.189214425086975,-6.719571952819824,0.026482945755124093,0.03657806,-115.00840860000001
973.42,1242,213148,50,-55.41065321999999,344,13250,1.33323117852211,0.0003,-3.42161985874176,-6.6878557300567625,0.024951242096722125,0.03788248,-115.0685784
973.42,1241,217148,53,-54.577899639999984,348,13500,0.6974368119239807,0.0003,-3.5593157052993774,-6.364188842773437,0.02348577316850424,0.038020123,-115.0685784
973.42,1240,221148,57,-54.1954805,352,13750,0.6711716568470001,0.0003,-3.8048341703414916,-6.232347373962402,0.02219559360295534,0.036296513,-115.0685784
973.42,1238,225148,60,-52.53207665,356,14000,0.670548642873764,0.0003,-2.6056158256530764,-5.985590705871582,0.02102861925959587,0.03525803,-115.0685784
973.42,1236,229148,63,-52.12482298999999,360,14250,0.6422695660591126,0.0003,-2.7962361669540403,-5.86834680557251,0.019968644678592683,0.035280403,-115.0685784
973.42,1237,233148,66,-50.59159492999999,364,14500,0.6207853162288666,0.0003,-2.471117651462555,-5.6297549057006835,0.019083041176199914,0.036248304,-115.0685784
973.42,1237,237148,70,-50.73684424,368,14750,0.630872037410736,0.0003,-2.4757094287872317,-5.507122955322266,0.01815210923552513,0.035798434,-115.0685784
973.42,1238,241148,73,-51.42149773,372,15000,1.2503648352622987,0.0003,-1.8146208441257476,-5.2320842456817624,0.017337449267506598,0.035839815,-115.0685784
973.42,1238,245148,76,-51.30577137,376,15250,0.6134855508804321,0.0003,-1.6107861268520356,-4.724742274284363,0.016573438495397566,0.035318747,-115.0685784
973.42,1239,249148,79,-51.810999390000006,380,15500,2.047720428109169,0.0003,-1.5829608070850372,-4.640934162139892,0.015881911739706992,0.034685582,-115.0685784
977.84,1239,253148,82,-51.720978669999994,384,15750,0.5539177882671357,0.0003,-1.5134794104099274,-4.631773338317871,0.015258621238172055,0.03420328,-115.0685784
985.0,1240,257148,86,-51.08241177000001,388,16000,1.22575818836689,0.0003,-1.434369242787361,-4.59167407989502,0.014690881855785846,0.03453041,-111.987859
985.0,1240,261148,89,-49.731212450000015,392,16250,0.5503775471448898,0.0003,-1.31959655046463,-4.367391638755798,0.014158331621438265,0.034311287,-111.5180386
976.05,1242,262992,90,-49.910888590000006,396,16350,0.5362944585084916,0.0003,-1.4286533284187317,-4.339022197723389,0.013877760265022515,,
982.31,1242,266992,93,-48.46364654,400,16600,0.510567541718483,0.0003,-0.8760284534096718,-4.270243992805481,0.013444590158760547,0.035223976,-117.15288740000001
982.31,1242,270992,97,-47.78766333999999,404,16850,0.5064398336410523,0.0003,-0.09621734023094178,-4.063152327537536,0.013199113700538874,0.034268335,-113.3861818
982.31,1242,274992,100,-45.93845930000001,408,17100,0.526247301697731,0.0003,0.12942033231258393,-3.807590103149414,0.013072122540324926,0.034322746,-113.3861818
982.31,1241,278992,103,-44.994767929999995,412,17350,0.5406512755155564,0.0003,0.651496142949909,-3.578767032623291,0.013187911324203015,0.03418154,-113.3861818
973.36,1241,282356,106,-45.0468564,416,17550,0.5725158560276031,0.0003,0.5360331067442894,-3.5933585834503172,0.013507912755012513,0.033536192,-113.3861818
973.36,1240,286356,109,-43.90557438,420,17800,0.5461506426334382,0.0003,0.5847231382131577,-3.0890772914886475,0.01389898542314768,0.034589574,-120.308869
964.69,1240,289588,112,-43.48972171999999,424,18000,0.6003980493545532,0.0003,0.05080010920763016,-2.73515123128891,0.014100494794547558,0.034828436,-120.4334032
956.14,1240,293568,115,-42.77710950999999,428,18250,1.3907402926683425,0.0003,0.4954095353931189,-2.500636086463928,0.01439141422510147,0.033517685,-118.99221700000001
948.55,1239,295852,117,-45.311430660000006,432,18400,0.587427209019661,0.0003,0.16563656613230704,-2.3170316004753113,0.01452623026445508,,
941.2,1239,299852,120,-44.45388107000001,436,18650,0.5402049666643143,0.0003,0.17380447700619697,-2.1413503670692444,0.014437916316092014,0.03247554,-121.11606220000002
930.63,3840,301232,0,-44.73329596000001,440,18750,0.6362916141748428,0.0003,0.14007880840450526,-2.0988398325443267,0.014453451056033373,0.03164418,-121.11606220000002
900.09,1384,301916,0,-48.151371900000015,444,18800,1.6359173423051834,0.0003,0.030161411911249162,-2.168601940870285,0.01447442663833499,,
869.24,1410,302948,1,-52.81861600000001,448,18850,1.3480993795394898,0.0003,0.3330750198662281,-1.9670848867297173,0.014511295258998871,,
836.19,1224,304164,2,-58.42901081,452,18950,0.7248205274343491,0.0003,0.03941121019423008,-1.8953179019689559,0.014597278833389283,0.03647846,-163.0263878
804.64,1253,305216,3,-62.99767851000001,456,19000,1.9436250531673431,0.0003,0.1496571970358491,-2.178085694313049,0.01460282625630498,,
779.92,1221,305864,4,-68.41209539,460,19050,1.4574142813682556,0.0003,0.5512063047289848,-1.7597633159160615,0.014663307648152112,,
746.85,1220,306736,4,-73.26108204,464,19100,4.930461391210556,0.0003,0.2528353725373745,-1.6990787973999977,0.014754429385066032,,
715.7,1238,307736,5,-77.86521963999999,468,19150,3.1104839646816256,0.0003,-0.10553932920098305,-1.636407669186592,0.014805360790342092,,
684.81,1208,308260,6,-81.53119332,472,19200,4.348721746206284,0.0003,0.281816981062293,-1.5701650786399841,0.014816743582487106,0.03776338,-209.39603259999998
651.94,1227,309204,6,-85.19452528999999,476,19250,2.5010951137542725,0.0003,-0.013779507726430893,-1.6840182679891587,0.01485479850322008,,
621.7,1199,310440,8,-89.03279076999999,480,19350,4.2322334909439085,0.0003,0.2711425517126918,-1.4717124299705029,0.014825696963816882,,
593.86,1202,311252,8,-94.29943403000001,484,19400,4.8398963785171505,0.0003,0.018093034252524377,-1.4083557281643153,0.01489275325089693,,
560.64,1206,312052,9,-98.59151917,488,19450,1.8104258263111115,0.0003,-0.237961860075593,-1.4291056326031686,0.014867650009691716,0.037231177,-220.5254692
528.62,1259,312752,9,-104.29161232,492,,,,,,,,
505.74,1259,313548,10,-108.05244988,496,19500,3.2820191240310668,0.0003,-0.2778790318965912,-1.3416577585041523,0.014783853180706501,,
473.34,1218,314512,11,-110.71807128,500,19600,6.514174513816833,0.0003,-0.20425691947340965,-1.082458018362522,0.014562022909522056,,
441.99,1221,315344,11,-116.07912380999998,504,19650,4.67350942492485,0.0003,-0.005258776992559433,-1.155869380235672,0.014572052732110024,,
412.2,1235,316392,12,-122.45415452999998,508,19700,7.978722258806228,0.0003,-0.2092945296317339,-1.0739012627303601,0.014515161272138357,0.038089935,-225.2115462
378.15,1235,317204,13,-127.27810278000003,512,19750,7.316756054162979,0.0003,0.49135693311691286,-1.2592415803670882,0.01451996985822916,,
360.94,1255,318372,13,-132.84626652,516,19800,2.9615760827064515,0.0003,0.5145121052861213,-0.9878738287091255,0.014664848744869232,,
327.76,1234,319532,15,-137.67403477999997,520,19900,7.664130694866181,0.0003,-0.4282407805323601,-0.7375687855482101,0.014793477524071931,,
302.32,1252,320732,15,-141.61907211000002,524,19950,6.168855403661728,0.0003,-0.4687539779022336,-0.7589531600475311,0.014629657976329327,0.035825394,-228.8644724
290.98,1226,321732,17,-146.47689867,528,20050,4.709823405742645,0.0003,-0.025965226441621782,-0.3511092755198479,0.014704610370099545,,
264.86,1223,322432,17,-150.39626292,532,20100,5.298192287683487,0.0003,0.33348520994186404,-0.2993303690850735,0.014771946109831333,,
242.63,1249,323064,17,-155.73197637,536,,,,,,,,
227.93,1243,323728,18,-159.52666501000002,540,20150,7.685904620885849,0.0003,1.7314003545045853,-0.23835884883999825,0.01493916118517518,,
227.71,1248,324648,19,-161.32794324,544,20200,5.618192808628082,0.0003,0.9092812129855156,-0.1231821346282959,0.01530425576493144,0.042814117,-231.0279
225.65,1236,325916,20,-161.89694157,548,20300,6.047438675165177,0.0003,0.7369497367739677,0.005774344652891159,0.015659544337540864,,
232.09,1235,326688,20,-162.78360924,552,20350,5.167049775123596,0.0003,0.4890040048956871,0.007604723274707795,0.01579270023852587,,
231.22,1248,327852,21,-163.50916907,556,20400,7.8100029027462,0.0003,0.5994761049747467,0.2339981074631214,0.015939412340521812,,
223.62,1244,328536,22,-162.84443915000003,560,20450,6.236814028024673,0.0003,0.8782381719350815,0.3827779897302389,0.016096804924309253,0.042908315,-231.0279
226.77,1241,329232,22,-163.95174166,564,20500,5.629051357507706,0.0003,0.632292875945568,0.5585324534773827,0.016358688995242118,,
226.19,1246,330212,23,-163.58246554,568,20550,4.086875709295273,0.0003,0.4051968230307102,0.295239697098732,0.01646366700530052,,
227.33,1248,331060,24,-163.87140667,572,20600,6.421139215230942,0.0003,0.9612432968616486,0.5424312081933022,0.016624538302421568,,
226.45,1243,331692,24,-164.04478651999997,576,20650,6.83750414609909,0.0003,0.2927682650089264,0.848651919066906,0.016783868335187434,,
224.96,1243,333304,26,-164.49525181,580,20750,5.1176281476020815,0.0003,-0.03345495864748955,0.8572991596162319,0.01697302132844925,0.04488874,-226.4832804
236.67,1237,335448,27,-164.85587472,584,20900,10.450957485437392,0.0003,0.12673204947263003,1.3415138241648674,0.01689094476401806,,
240.52,1234,336112,28,-164.58932443,588,20950,4.64361501455307,0.0003,0.7104696869850159,1.5285452711582184,0.01699293565005064,0.045376774,-232.0863954
241.36,1236,337000,29,-163.55875395,592,21000,7.4756737804412845,0.0003,0.6919537940621376,1.3999679267406464,0.017178863547742368,,
240.35,1245,338168,30,-161.10767901,596,21050,5.201252261400223,0.0003,0.6527394591271878,1.4871048566699028,0.017330473363399504,,
241.07,1247,339056,30,-163.04540822,600,21100,5.073737918138504,0.0003,0.6560806050151586,1.6912517073750495,0.017521511800587176,,
249.29,1236,340152,31,-162.45753530000005,604,21200,6.226958775520325,0.0003,0.8122438305616378,2.070310520529747,0.018006122671067715,0.04573776,-232.0863954
249.64,1241,341180,32,-162.50896907999999,608,21250,8.682177953720092,0.0003,1.313796079158783,2.16742565870285,0.01831826929003,,
249.53,1247,342264,33,-161.46599088,612,21300,6.218020437955857,0.0003,1.1581833305954934,2.2161988949775697,0.018684289380908013,,
246.31,1245,343736,34,-160.50361812,616,21400,8.414541231393814,0.0003,0.7856164921075106,2.265906260609627,0.01918197803199291,,
246.96,1241,344384,35,-160.09751712000002,620,21450,7.847455471754074,0.0003,1.0773563021421433,2.6397890627384184,0.01943412337452173,0.047750916,-229.55703860000003
258.81,1247,345472,35,-160.45093279,624,21500,6.368965978622437,0.0003,0.7228857087343932,2.873084053993225,0.019797710441052913,,
244.65,1246,346224,36,-159.54875381000002,628,21550,9.243878808021545,0.0003,0.3612840210273862,3.052179218530655,0.019899480640888215,,
249.11,1247,347084,37,-158.78272925000002,632,21600,5.569684888124466,0.0003,-0.021247142106294633,3.012233643531799,0.01995226141065359,,
247.32,1237,348124,38,-157.44598287999997,636,21700,8.633328759670258,0.0003,0.5031793722510338,3.4777401471138,0.020093638747930527,0.045714807,-227.47105460000003
250.56,1246,349420,38,-157.32547308,640,21750,8.663898561000824,0.0003,0.7730125957727432,3.095368341207504,0.020282671228051184,,
259.63,1243,350848,40,-158.05833349,644,21850,8.24709769964218,0.0003,1.241181981563568,3.5933575344085695,0.020940769724547864,,
261.75,1242,351568,40,-158.32362401,648,21900,8.182622900009155,0.0003,0.7609478671848774,3.894394818544388,0.0212574665248394,,
256.51,1244,352512,41,-157.82204402000002,652,21950,5.439689596891403,0.0003,0.4315035843849182,3.7278017234802245,0.021512026898562908,0.041228563,-227.4352178
261.12,1247,353484,42,-157.33643627,656,22000,6.829832170009613,0.0003,0.3714756369590759,3.898847279548645,0.021609916873276232,,
261.31,1238,354576,43,-156.7983257,660,22100,7.0430706179142,0.0003,0.17194196939468384,4.134659678936004,0.022075228653848172,,
260.79,1247,355932,44,-156.23792261,664,22150,8.235328619480134,0.0003,0.15675375059247018,4.678320965766907,0.022166450768709184,,
263.22,1245,356560,44,-155.62657424,668,22200,5.5525273728370665,0.0003,0.7070655370503665,4.562806255817414,0.0223339007422328,0.034508217,-227.4352178
260.7,1237,357668,45,-155.04656063,672,22300,6.922602775096894,0.0003,0.06589430466294288,4.57029326915741,0.022658438496291636,,
261.16,1238,358504,46,-155.51803517000002,676,22350,7.828018621206284,0.0003,0.4826942087709904,4.865632705688476,0.02271436996757984,,
267.83,1240,359504,47,-154.34493603,680,22400,9.57414669394493,0.0003,0.3683674103021622,4.9694012260437015,0.02289609592407942,,
252.1,1238,360164,47,-153.27947145000002,684,22450,5.46440157532692,0.0003,0.46136989280581475,5.0013423538208,0.02301925338804722,0.039716415,-221.8920908
251.6,1246,361512,48,-152.97700715,688,22500,10.421086597442628,0.0003,0.6428904792666436,5.437857294082642,0.02320027060806751,,
252.03,1238,363316,50,-152.90526316,692,22650,6.133787826299668,0.0003,0.13210036292672156,5.746762990951538,0.023878511674702167,,
269.21,1240,365812,52,-152.27770608,696,22800,9.215012292861939,0.0003,0.15348351180553435,6.18391939163208,0.024787908010184764,0.041656237,-217.2652098
286.33,1247,367988,53,-150.6508518,700,22900,8.397485692501068,0.0003,0.09760199427604675,6.837065629959106,0.02520147420465946,,
286.77,1244,369324,55,-149.94339438999998,704,23000,7.048210244178772,0.0003,0.19771035201847553,6.747759819030762,0.025552850775420667,0.04207214,-217.96876460000004
284.79,1240,370572,56,-149.80201010000002,708,23100,10.16128918170929,0.0003,0.7115493103861809,7.5314108085632325,0.025719871893525124,,
298.66,1242,371528,56,-149.79512119999998,712,23150,9.49640745639801,0.0003,-0.2696334308385849,7.655396876335144,0.025810054168105126,,
295.72,1245,372612,57,-148.31847077,716,23200,5.388026013374328,0.0003,0.40765936955809595,7.769023571014404,0.025851861909031867,0.04420861,-218.0997374
305.69,1247,375964,60,-148.41280393,720,23400,7.591836001873016,0.0003,-0.6372723169624805,8.673980770111084,0.026699082888662816,,
311.81,1245,376584,60,-146.83044708,724,23450,7.511905256509781,0.0003,0.37313044764101505,8.67592282295227,0.026623305082321167,0.045245428,-214.78652979999998
321.65,1243,377996,62,-148.92597882,728,23550,5.267615543603897,0.0003,0.40056501388549803,8.955341882705689,0.026731390841305255,,
317.85,1239,379284,63,-148.56845908000003,732,23650,8.157608609199524,0.0003,0.5807351346313954,9.355583095550537,0.026954893842339515,,
316.8,1246,379868,63,-147.82108595,736,,,,,,,,
316.2,1239,381672,65,-147.63721511999998,740,23800,5.862747704982757,0.0003,-0.02478486195206642,9.518585090637208,0.02736697506159544,0.047146153,-214.78652979999998
312.91,1244,382880,65,-144.60004590999998,744,23850,7.40841901063919,0.0003,0.19955711923539637,9.878660182952881,0.027459881082177163,,
322.05,1241,385004,67,-143.98340117,748,24000,5.20489419579506,0.0003,1.098939296156168,10.27170394897461,0.027587291188538074,0.051915232,-211.26310279999998
328.1,1244,386132,68,-142.04126438,752,24050,7.88029021859169,0.0003,-0.5494559836387635,10.37344295501709,0.02780528664588928,,
338.39,1246,387908,69,-139.08489154999998,756,24150,8.279661495685577,0.0003,0.34347663447260857,11.308340187072753,0.027997421585023403,,
370.52,1246,391908,73,-135.18340576999998,760,24400,8.653673338890076,0.0003,0.4657381011545658,11.987827415466308,0.02860678989440203,0.055326696,-212.6167548
378.12,1245,394132,74,-132.63062738,764,24550,7.014403033256531,0.0003,0.5386739986389876,12.542278423309327,0.029723612517118456,0.05534059,-212.6167548
400.55,1246,398132,78,-128.63122980999998,768,24800,6.619097657203675,0.0003,1.0066356571018695,13.655895023345947,0.03049149949103594,0.057198167,-212.6167548
