rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/n_updates,train/critic_loss,train/learning_rate,train/ent_coef_loss,train/actor_loss,train/ent_coef,robustness/avg_impact_vel,robustness/cvar_5_percent
596.17,787,265148,145,-16.306153700000003,752,16500,21.268694252967833,0.0003,0.8804207180440425,28.63021774291992,0.05454138584434986,0.090363435,-188.2263898
595.75,795,268364,148,-13.469896739999992,756,16700,15.620366721153259,0.0003,0.11899120420217514,29.021884422302247,0.05577655479311943,0.08878329,-182.0089238
604.71,800,270756,150,-11.212677019999996,760,16850,14.71892119884491,0.0003,-0.3994543540477753,28.9893395614624,0.055508134216070176,,
621.76,809,274520,153,-4.382656560000004,764,17100,12.755854873657226,0.0003,-0.6229556201398373,28.296722526550294,0.054294741898775103,0.086567715,-182.0089238
644.3,818,278520,156,0.5103036599999987,768,17350,13.148216140270232,0.0003,-0.4220728550851345,27.856587753295898,0.05249327011406422,0.074695066,-182.0089238
662.63,827,282520,159,2.466278019999999,772,17600,17.15022053003311,0.0003,-0.5486131903529167,27.65228401184082,0.051091881021857265,0.06379741,-182.0089238
664.71,835,286520,162,6.147037489999997,776,17850,10.4082830119133,0.0003,-0.7314010682702065,26.912156372070314,0.04949620626866817,0.06224072,-182.0089238
688.18,844,290044,165,9.84274129,780,18050,16.74796581029892,0.0003,-0.7666054323315621,27.22372989654541,0.047404472455382346,0.054713823,-175.547728
710.1,852,294044,168,13.647448769999999,784,18300,15.491190102100372,0.0003,-0.5662110590189695,26.769294662475588,0.04497838355600834,0.04960865,-175.547728
731.09,854,298044,172,16.02749038,788,18550,17.57528563976288,0.0003,-0.22040825307369233,26.256832885742188,0.04308690823614597,0.038028643,-172.16459779999997
722.9,230,300864,0,21.70964217,792,18750,17.496482844352723,0.0003,-0.6653708163648844,25.72350399017334,0.04165094472467899,0.03541345,-172.16459779999997
693.76,475,301208,0,2.2320965400000032,796,,,,,,,,
667.14,618,301540,1,-25.781458139999994,800,,,,,,,,
647.16,427,302020,2,-33.06283282,804,18800,14.038897440433502,0.0003,-0.6049676332622766,26.350646133422853,0.04129630260169506,,
635.8,418,302480,4,-37.31464912999999,808,18850,11.236909961700439,0.0003,-0.18316363900899887,26.487214584350586,0.04107314519584179,,
617.76,533,303192,4,-37.50863584,812,,,,,,,,
596.08,546,303840,5,-41.28594330999999,816,18900,10.162673561573028,0.0003,0.16937155850231647,26.495657539367677,0.041042062789201736,,
581.54,557,304628,6,-41.42493752,820,18950,10.522560443878174,0.0003,0.11466321051120758,26.533864974975586,0.04114411130547523,0.09315836,-754.3660294
564.75,555,305344,8,-48.015831829999996,824,19000,10.61294516324997,0.0003,-0.07126538187265397,26.165689010620117,0.04111576318740845,,
553.91,572,306320,9,-55.81031221,828,19050,16.090641226768494,0.0003,0.14899586796760558,26.703268241882324,0.04112177163362503,,
544.86,573,307140,11,-64.71140922999999,832,19100,16.383668310642243,0.0003,0.05639707282185555,26.403108711242677,0.04113413751125336,,
529.64,553,308248,13,-69.39445400000001,836,19200,9.88215802192688,0.0003,-0.03782681837677956,26.471807327270508,0.04157645843923092,0.10227895,-754.3660294
508.61,559,308952,14,-79.96557381999999,840,19250,16.44550193309784,0.0003,0.16978541344404222,26.831633186340333,0.04164047695696354,,
489.24,556,309652,15,-88.42109769999998,844,19300,13.365617480278015,0.0003,0.7109885175526142,26.575615844726563,0.04171297259628773,,
