#{"t_start": 1768685426.7193172, "env_id": "LunarLander-v3"}
r,l,t
-217.614756,1000,1283.662335
-256.116407,1000,1290.261246
-250.025802,1000,1296.732341
-319.643981,956,1302.744674
-311.763325,888,1308.119825
-234.352456,1000,1315.164785
-274.385461,1000,1322.913066
-276.923548,1000,1330.381782
-271.041972,1000,1337.005317
-216.144066,1000,1344.313898
-235.881312,1000,1351.771096
-229.957196,1000,1359.515829
-214.388018,1000,1366.801912
-273.584373,1000,1373.848385
-267.111583,1000,1381.615203
-238.113211,1000,1389.861818
-242.042832,1000,1398.010762
-179.598324,500,1401.853981
-222.638247,1000,1409.474199
-231.65574,1000,1416.591186
221.88225,384,1419.971258
206.865991,477,1424.398368
192.745274,492,1428.828605
9.586945,357,1432.134355
252.672677,514,1436.58179
204.078373,395,1440.037172
262.693391,456,1443.743289
160.56859,454,1447.72951
212.705921,591,1453.339785
258.791519,340,1455.838864
38.284458,303,1458.990797
242.845768,413,1462.421336
176.49791,581,1467.222796
187.652166,461,1471.036038
-112.98661,455,1475.40583
191.625726,417,1478.893406
21.462127,342,1481.454662
-67.656823,285,1484.559995
215.668677,355,1487.172722
267.579437,445,1491.5007
-34.438707,319,1494.032436
199.761095,412,1498.235923
261.117449,324,1500.738376
231.968108,398,1504.231295
187.993717,413,1508.427969
219.111294,322,1510.901127
-0.628619,274,1513.294617
220.04155,391,1516.796417
224.299198,388,1520.22342
9.809262,346,1523.442456
220.497613,388,1526.84488
-78.82942,369,1530.245483
8.18915,315,1532.796964
199.252669,366,1536.220176
193.542123,462,1540.543555
-28.833363,354,1543.790159
205.640984,364,1546.518716
200.646466,368,1549.882236
241.995635,349,1553.276642
234.966037,352,1556.702503
235.938731,405,1560.556631
152.126049,614,1566.098144
242.756239,489,1570.487744
203.838798,432,1574.081128
227.454388,401,1577.588018
226.308293,408,1581.11074
245.100032,426,1585.298055
-39.358714,279,1587.569065
207.925415,423,1591.095004
-73.166954,340,1594.37388
-131.022049,1000,1601.77937
-127.306951,1000,1608.523115
-126.061588,1000,1615.796676
-139.682478,1000,1623.26355
-161.820118,1000,1630.197691
-85.677558,1000,1637.564582
-131.852979,1000,1644.361806
-137.699889,1000,1651.799751
-146.253661,1000,1659.424396
-149.285356,1000,1666.423983
-191.845713,1000,1673.876069
-171.444433,1000,1680.573214
-126.182898,1000,1687.931607
-173.525914,1000,1695.25467
-140.961827,1000,1702.083943
-120.913298,1000,1709.019635
-124.025695,1000,1716.390541
-126.307894,1000,1723.111721
-149.348969,1000,1730.437263
-177.90595,1000,1737.929388
152.807602,845,1745.050077
40.890972,296,1747.44048
13.154159,273,1749.817497
212.399604,406,1753.236506
225.04057,411,1756.755229
247.619116,384,1760.198858
209.809121,414,1764.366509
238.008465,410,1767.894109
212.96357,454,1771.679806
230.620498,463,1776.063442
73.157564,1000,1785.365479
-54.245118,368,1788.633
221.072498,399,1792.031468
245.402557,426,1795.159674
197.336941,461,1799.420675
202.442346,498,1803.550335
220.521284,794,1810.753564
245.54174,378,1814.004413
19.128242,220,1816.118092
8.682473,304,1818.639391
252.799648,346,1822.047071
274.447814,348,1824.779943
221.372548,415,1828.978635
5.89388,285,1831.345906
-2.480424,241,1833.58964
238.953294,348,1836.229529
256.991987,495,1840.681818
222.132055,496,1845.18102
-41.990067,349,1848.463202
279.631798,395,1852.053753
182.533068,500,1856.564262
209.198024,426,1860.06049
225.638187,426,1863.574811
242.307649,445,1867.848719
85.245066,1000,1876.381956
210.477999,611,1881.737139
207.199838,445,1885.351126
-33.146304,253,1887.669926
190.786595,759,1894.152351
251.294402,332,1897.394842
10.255236,250,1899.092949
-11.900433,226,1901.338457
222.388483,654,1907.166764
214.2873,315,1910.399569
-41.443359,300,1912.972321
227.596937,401,1916.390443
-86.752592,1000,1923.311625
-97.647648,1000,1930.156389
-87.846893,1000,1936.954077
-123.883599,1000,1944.18569
-134.477404,1000,1950.58481
-150.637291,1000,1957.306007
-147.133114,1000,1964.082063
-87.539596,1000,1970.931759
-132.49953,1000,1977.842674
-110.467979,1000,1984.155917
-97.096313,1000,1991.169744
-102.302815,1000,1997.915463
-103.761208,1000,2004.68749
-101.445358,1000,2011.623176
-92.521273,1000,2017.825213
-90.206573,1000,2024.670507
-136.693217,1000,2031.43785
-99.509821,1000,2038.232545
-91.43268,1000,2045.257364
-104.580048,1000,2052.441407
-9.936096,451,2055.207927
7.781692,273,2057.588944
-24.957127,334,2060.725456
-24.722676,367,2064.127037
-35.511127,348,2066.772009
31.334708,1000,2074.755649
-43.619063,322,2077.993382
223.823846,443,2081.589295
-39.162136,381,2084.961483
199.372636,442,2089.483392
233.709402,413,2092.993473
238.357572,379,2096.352841
252.320884,387,2099.796585
272.43498,359,2103.195655
219.435622,371,2106.675495
-22.026641,304,2109.166306
-13.8567,291,2111.454314
228.090371,494,2115.742582
217.901555,385,2119.153399
248.193347,449,2123.080841
145.642118,828,2129.71054
245.944507,334,2132.850968
267.791292,375,2136.288459
214.408006,384,2139.760484
235.768399,463,2143.330636
256.36386,375,2146.643097
253.737123,365,2149.98811
246.927356,385,2153.33364
191.929423,391,2156.711618
248.82118,474,2161.049676
170.668127,455,2164.602559
239.006973,687,2171.222491
-5.684344,304,2173.745501
-6.345418,305,2176.172384
249.603618,339,2179.330418
274.419998,365,2182.747202
2.246984,244,2185.127761
-4.098576,310,2187.727654
-173.748933,453,2191.985795
282.288971,326,2194.520706
226.971204,321,2197.689731
244.39603,312,2200.161531
230.508936,329,2203.374425
7.259022,223,2205.629689
-2.223103,204,2207.136769
239.571333,292,2209.659053
230.931164,301,2212.867945
270.214506,559,2217.59477
252.658378,526,2222.22427
-16.529494,252,2224.604561
250.949463,349,2227.944584
-18.110962,1000,2234.41209
-14.078263,1000,2241.536375
-17.794296,1000,2248.034794
10.813533,1000,2254.905455
-8.154912,1000,2261.759769
-19.307842,1000,2268.497869
-13.604156,1000,2275.372669
-18.445856,1000,2281.537331
-20.874341,1000,2288.492509
-37.813108,1000,2295.213746
-40.501371,1000,2302.031142
-50.007022,1000,2309.01685
-23.24943,1000,2315.780935
-11.454291,1000,2322.155139
23.587097,1000,2328.953541
-55.456556,1000,2335.716772
2.177636,1000,2342.180192
-67.587809,1000,2349.264078
16.568321,1000,2355.453258
-34.184128,1000,2362.329923
200.746775,495,2367.206937
9.443289,300,2369.834378
283.821431,541,2375.28547
246.722202,314,2377.796985
244.373584,338,2381.135749
261.493566,320,2383.751999
236.990397,361,2387.142964
-19.535971,280,2389.475875
253.762432,352,2392.845916
266.867497,332,2396.140137
278.093044,357,2398.791867
273.283607,351,2402.096396
215.830562,338,2405.277157
-55.277323,333,2407.903534
211.888725,367,2411.153447
26.211386,286,2413.734072
258.189299,387,2417.80529
251.915107,333,2420.332827
225.784662,360,2423.658194
231.376435,383,2427.035775
255.108598,419,2430.516087
232.12808,412,2434.148423
244.66752,368,2437.556118
8.961093,320,2440.753243
219.835535,389,2444.170425
193.803034,383,2447.615501
277.288082,394,2451.035056
-30.884541,385,2454.597746
268.29022,532,2459.209014
219.713189,381,2462.616966
243.594604,354,2465.505042
-27.492647,314,2468.031738
-20.600721,337,2471.243084
242.263676,384,2474.736961
236.687579,421,2478.387802
265.819621,341,2481.654877
216.287053,326,2484.272774
6.971639,253,2486.541806
-6.237217,284,2489.716736
264.034748,371,2492.471511
274.58548,384,2495.953133
41.187471,305,2499.268926
257.929219,311,2501.85294
221.099633,378,2505.281694
-8.96568,320,2508.580393
200.500928,359,2511.819553
244.274586,369,2514.546774
221.951771,359,2517.911801
269.618336,446,2522.132878
-24.299069,214,2523.733141
235.760879,369,2526.952373
247.395019,331,2530.324946
272.250703,404,2534.070677
190.243104,408,2537.539113
-19.803496,339,2540.498158
274.422581,380,2543.898685
-24.542905,1000,2551.317824
-60.50116,1000,2557.055532
-82.167597,1000,2563.596785
-63.999028,1000,2570.728331
-52.54524,1000,2577.719613
-86.034926,1000,2584.613281
-68.635523,1000,2591.255661
-78.77,1000,2597.033442
-40.972965,1000,2603.779788
-69.886528,1000,2610.923753
-33.300056,1000,2617.855145
-64.358141,1000,2624.728774
-46.295844,1000,2630.584281
-68.013524,1000,2637.154895
-93.325157,1000,2644.168073
-41.903968,1000,2651.08515
-62.14246,1000,2658.371363
-21.634109,1000,2664.099534
-12.178963,1000,2670.570447
-55.528863,1000,2677.718286
207.915248,569,2682.819441
244.722802,364,2685.092947
250.946537,386,2688.159154
270.408714,406,2691.960524
248.840869,381,2695.523901
237.568097,406,2699.184544
217.328268,425,2702.186293
237.647051,388,2705.642424
257.803736,376,2709.19515
280.886314,416,2712.686049
279.570105,382,2716.182695
254.019856,359,2719.521887
178.397389,511,2723.709931
254.80204,348,2726.959977
227.424926,359,2730.324944
-46.367513,314,2732.80403
247.307829,401,2736.369253
210.697697,346,2739.727166
242.860727,357,2742.962075
252.760154,388,2746.377842
247.189294,364,2749.047682
235.22681,407,2753.243485
210.407963,355,2755.975128
217.646845,385,2759.359389
240.734269,375,2762.951377
-36.816645,278,2766.165296
12.335085,227,2767.625549
36.546199,316,2770.876418
-5.587243,220,2773.134313
179.342293,593,2778.131542
257.698236,348,2781.543935
251.771712,324,2784.03247
268.175006,469,2788.453834
241.982067,305,2790.964937
188.859309,322,2794.211491
275.350362,440,2797.951296
239.982024,453,2802.259257
224.438459,397,2805.679367
236.574479,370,2808.534534
233.022865,392,2812.045486
